Date,Open,High,Low,Close,Volume,month,is_roll_switch,daily_change,typical_change,roll_gap,cum_adjustment,Adj_Close_Futures,futures_ret
2004-04-23,379.0,379.75,374.25,373.0,14,4,False,-6.0,-2.5,0.0,-189.625,183.375,-0.03168316831683171
2004-04-26,371.0,371.25,369.0,374.0,52,4,False,1.0,-0.875,0.0,-189.625,184.375,0.005453306066802943
2004-04-27,374.5,375.5,374.5,378.25,36,4,False,4.25,-2.375,0.0,-189.625,188.625,0.0230508474576272
2004-04-28,381.0,381.0,380.25,372.5,36,4,False,-5.75,5.875,0.0,-189.625,182.875,-0.03048376408217357
2004-04-29,373.25,373.25,373.25,380.0,30,4,False,7.5,-2.125,0.0,-189.625,190.375,0.04101161995898828
2004-04-30,381.5,383.0,380.5,381.5,8,4,False,1.5,6.625,0.0,-189.625,191.875,0.007879185817465606
2004-05-03,380.5,380.5,379.75,387.25,8,5,True,5.75,8.875,-3.125,-186.5,200.75,0.04625407166123785
2004-05-04,403.5,403.5,403.5,403.5,8,5,False,16.25,0.625,0.0,-186.5,217.0,0.08094645080946461
2004-05-05,399.0,399.0,399.0,399.0,8,5,False,-4.5,5.875,0.0,-186.5,212.5,-0.020737327188940058
2004-05-06,394.5,394.5,394.5,394.5,8,5,False,-4.5,-10.25,0.0,-186.5,208.0,-0.02117647058823524
2004-05-10,378.5,378.5,378.5,378.5,8,5,False,-16.0,-6.5,0.0,-186.5,192.0,-0.07692307692307687
2004-05-11,370.0,370.0,370.0,370.0,8,5,False,-8.5,-12.0,0.0,-186.5,183.5,-0.04427083333333337
2004-05-12,362.0,362.0,362.0,362.0,8,5,False,-8.0,-4.125,0.0,-186.5,175.5,-0.043596730245231585
2004-05-13,362.25,362.25,362.25,362.25,8,5,False,0.25,-8.125,0.0,-186.5,175.75,0.0014245014245013454
2004-05-14,354.0,354.0,354.0,354.0,604,5,False,-8.25,7.0,0.0,-186.5,167.5,-0.04694167852062592
2004-05-17,358.5,360.5,356.0,367.75,422,5,False,13.75,-2.75,0.0,-186.5,181.25,0.08208955223880587
2004-05-18,366.75,368.75,365.5,370.5,349,5,False,2.75,10.125,0.0,-186.5,184.0,0.015172413793103523
2004-05-19,370.5,374.0,370.5,377.0,678,5,False,6.5,-2.0,0.0,-186.5,190.5,0.03532608695652173
2004-05-20,377.5,378.25,374.0,370.25,157,5,False,-6.75,2.25,0.0,-186.5,183.75,-0.03543307086614178
2004-05-21,370.0,370.75,368.5,368.25,380,5,False,-2.0,1.75,0.0,-186.5,181.75,-0.010884353741496544
2004-05-24,370.75,373.0,370.5,378.5,601,5,False,10.25,-1.25,0.0,-186.5,192.0,0.05639614855570829
2004-05-25,378.75,382.25,378.0,378.0,155,5,False,-0.5,6.875,0.0,-186.5,191.5,-0.0026041666666666297
2004-05-26,378.5,379.5,376.0,381.5,165,5,False,3.5,-6.375,0.0,-186.5,195.0,0.018276762402088753
2004-05-27,381.75,382.25,380.5,369.25,362,5,False,-12.25,-1.875,0.0,-186.5,182.75,-0.06282051282051282
2004-05-28,368.0,372.0,366.25,362.0,1741,5,False,-7.25,7.0,0.0,-186.5,175.5,-0.03967168262653897
2004-06-01,365.0,380.0,365.0,388.25,545,6,False,26.25,-10.25,0.0,-186.5,201.75,0.14957264957264949
2004-06-02,387.75,387.75,380.5,375.0,362,6,False,-13.25,9.25,0.0,-186.5,188.5,-0.06567534076827752
2004-06-03,374.5,374.5,370.5,367.25,189,6,False,-7.75,-5.25,0.0,-186.5,180.75,-0.04111405835543769
2004-06-04,367.25,371.0,367.25,370.0,516,6,False,2.75,-7.375,0.0,-186.5,183.5,0.015214384508990264
2004-06-07,368.25,370.0,364.25,363.0,198,6,False,-7.0,1.375,0.0,-186.5,176.5,-0.038147138964577665
2004-06-08,363.0,365.0,361.5,363.0,316,6,False,0.0,-5.0,0.0,-186.5,176.5,0.0
2004-06-09,363.75,366.0,363.0,360.0,420,6,False,-3.0,-4.75,0.0,-186.5,173.5,-0.016997167138810165
2004-06-10,361.0,361.5,360.5,350.5,327,6,False,-9.5,-1.5,0.0,-186.5,164.0,-0.05475504322766567
2004-06-11,350.5,352.5,349.5,350.5,467,6,False,0.0,-1.75,0.0,-186.5,164.0,0.0
2004-06-14,351.0,353.25,349.25,356.5,472,6,False,6.0,-2.75,0.0,-186.5,170.0,0.03658536585365857
2004-06-15,356.75,358.25,354.75,351.0,193,6,False,-5.5,3.5,0.0,-186.5,164.5,-0.032352941176470584
2004-06-16,351.0,353.0,351.0,352.0,258,6,False,1.0,-2.5,0.0,-186.5,165.5,0.006079027355623046
2004-06-17,352.5,354.75,352.5,352.5,107,6,False,0.5,0.625,0.0,-186.5,166.0,0.0030211480362538623
2004-06-18,352.25,353.0,352.0,352.75,54,6,False,0.25,1.0,0.0,-186.5,166.25,0.001506024096385561
2004-06-21,352.0,352.0,350.0,354.25,88,6,False,1.5,-5.125,0.0,-186.5,167.75,0.009022556390977376
2004-06-22,351.25,353.5,351.0,343.75,376,6,False,-10.5,1.5,0.0,-186.5,157.25,-0.0625931445603577
2004-06-23,344.0,346.0,343.25,345.25,73,6,False,1.5,-8.125,0.0,-186.5,158.75,0.009538950715421324
2004-06-24,346.0,347.0,345.0,339.5,132,6,False,-5.75,1.625,0.0,-186.5,153.0,-0.03622047244094484
2004-06-25,339.75,340.0,339.25,341.25,163,6,False,1.75,-4.25,0.0,-186.5,154.75,0.011437908496731986
2004-06-28,343.0,343.0,339.5,338.5,97,6,False,-2.75,0.375,0.0,-186.5,152.0,-0.017770597738287597
2004-06-29,338.75,342.0,338.75,337.5,220,6,False,-1.0,-1.125,0.0,-186.5,151.0,-0.006578947368421018
2004-06-30,337.5,338.0,336.75,338.0,19,6,False,0.5,-4.25,0.0,-186.5,151.5,0.0033112582781456013
2004-07-01,335.25,338.0,335.25,330.5,35,7,True,-7.5,2.5,-10.0,-176.5,154.0,0.01650165016501659
2004-07-02,331.0,332.0,330.0,335.0,7,7,False,4.5,-2.0,0.0,-176.5,158.5,0.02922077922077926
2004-07-06,333.0,336.0,333.0,338.5,28,7,False,3.5,3.5,0.0,-176.5,162.0,0.02208201892744488
2004-07-07,338.5,338.5,338.5,341.0,14,7,False,2.5,-1.75,0.0,-176.5,164.5,0.015432098765432167
2004-07-08,339.75,342.25,339.0,334.0,14,7,False,-7.0,-0.75,0.0,-176.5,157.5,-0.04255319148936165
2004-07-09,330.0,330.0,330.0,330.0,14,7,False,-4.0,1.0,0.0,-176.5,153.5,-0.025396825396825418
2004-07-12,339.0,339.0,339.0,339.0,14,7,False,9.0,-5.0,0.0,-176.5,162.5,0.05863192182410426
2004-07-13,333.0,333.0,333.0,333.0,14,7,False,-6.0,6.5,0.0,-176.5,156.5,-0.03692307692307695
2004-07-14,337.0,337.0,337.0,337.0,153,7,False,4.0,-4.875,0.0,-176.5,160.5,0.025559105431310014
2004-07-15,345.5,346.25,345.0,333.25,172,7,False,-3.75,2.0,0.0,-176.5,156.75,-0.02336448598130836
2004-07-16,332.0,333.0,331.0,333.25,166,7,False,0.0,-0.75,0.0,-176.5,156.75,0.0
2004-07-19,334.25,334.25,332.75,335.5,86,7,False,2.25,-2.125,0.0,-176.5,159.0,0.014354066985645897
2004-07-20,335.5,336.75,335.5,331.25,106,7,False,-4.25,-2.5,0.0,-176.5,154.75,-0.026729559748427723
2004-07-21,332.0,332.0,330.5,324.0,168,7,False,-7.25,-2.75,0.0,-176.5,147.5,-0.04684975767366717
2004-07-22,324.25,324.75,323.75,322.75,178,7,False,-1.25,-0.625,0.0,-176.5,146.25,-0.008474576271186418
2004-07-23,323.25,324.5,323.0,328.75,169,7,False,6.0,-3.125,0.0,-176.5,152.25,0.0410256410256411
2004-07-26,328.75,329.25,324.25,323.75,61,7,False,-5.0,1.75,0.0,-176.5,147.25,-0.03284072249589487
2004-07-27,324.0,324.5,321.5,321.25,171,7,False,-2.5,-5.75,0.0,-176.5,144.75,-0.01697792869269954
2004-07-28,321.0,322.0,319.5,314.75,256,7,False,-6.5,-2.25,0.0,-176.5,138.25,-0.04490500863557856
2004-07-29,314.75,315.0,314.0,312.75,41,7,False,-2.0,-3.5,0.0,-176.5,136.25,-0.01446654611211573
2004-07-30,312.75,312.75,310.75,312.25,170,7,False,-0.5,1.375,0.0,-176.5,135.75,-0.003669724770642202
2004-08-02,310.75,314.5,310.75,317.0,126,8,False,4.75,-0.25,0.0,-176.5,140.5,0.03499079189686927
2004-08-03,317.0,318.5,315.25,317.0,415,8,False,0.0,3.125,0.0,-176.5,140.5,0.0
2004-08-04,317.5,319.5,317.5,318.5,63,8,False,1.5,1.5,0.0,-176.5,142.0,0.01067615658362997
2004-08-05,319.0,320.25,319.0,321.5,29,8,False,3.0,-2.125,0.0,-176.5,145.0,0.021126760563380254
2004-08-06,321.5,322.25,321.5,315.75,359,8,False,-5.75,1.625,0.0,-176.5,139.25,-0.03965517241379313
2004-08-09,317.75,318.75,316.0,316.0,342,8,False,0.25,-4.875,0.0,-176.5,139.5,0.0017953321364452268
2004-08-10,316.5,317.25,315.0,312.0,41,8,False,-4.0,-3.5,0.0,-176.5,135.5,-0.028673835125448077
2004-08-11,312.75,314.0,312.5,304.75,168,8,False,-7.25,-4.625,0.0,-176.5,128.25,-0.053505535055350606
2004-08-12,304.5,304.75,303.5,299.5,145,8,False,-5.25,-3.625,0.0,-176.5,123.0,-0.040935672514619936
2004-08-13,300.25,301.0,299.5,299.5,143,8,False,0.0,-1.0,0.0,-176.5,123.0,0.0
2004-08-16,299.5,299.75,298.0,302.75,65,8,False,3.25,3.0,0.0,-176.5,126.25,0.026422764227642226
2004-08-17,303.25,306.0,303.25,308.75,274,8,False,6.0,-1.875,0.0,-176.5,132.25,0.04752475247524757
2004-08-18,308.0,308.75,306.0,301.75,21,8,False,-7.0,6.875,0.0,-176.5,125.25,-0.052930056710775
2004-08-19,301.25,302.0,301.25,309.5,63,8,False,7.75,-2.25,0.0,-176.5,133.0,0.0618762475049901
2004-08-20,309.25,311.0,309.0,312.0,157,8,False,2.5,8.375,0.0,-176.5,135.5,0.018796992481203034
2004-08-23,312.5,312.5,310.0,321.0,382,8,False,9.0,-3.5,0.0,-176.5,144.5,0.06642066420664205
2004-08-24,320.0,320.5,319.5,311.5,140,8,False,-9.5,1.75,0.0,-176.5,135.0,-0.06574394463667821
2004-08-25,312.25,313.0,311.75,306.0,38,8,False,-5.5,-4.875,0.0,-176.5,129.5,-0.040740740740740744
2004-08-26,306.0,307.5,305.5,305.75,1,8,False,-0.25,-4.875,0.0,-176.5,129.25,-0.0019305019305019266
2004-08-27,306.5,306.5,306.5,301.5,37,8,False,-4.25,0.75,0.0,-176.5,125.0,-0.03288201160541582
2004-08-30,301.5,302.75,301.5,303.25,71,8,False,1.75,1.125,0.0,-176.5,126.75,0.014000000000000012
2004-08-31,302.0,305.0,302.0,309.75,8,8,False,6.5,4.75,0.0,-176.5,133.25,0.05128205128205132
2004-09-01,310.25,310.25,308.75,317.5,52,9,True,7.75,0.125,7.625,-184.125,133.375,0.0009380863039398779
2004-09-02,319.0,319.0,317.25,311.25,52,9,False,-6.25,2.25,0.0,-184.125,127.125,-0.04686035613870665
2004-09-03,308.0,308.0,308.0,308.0,52,9,False,-3.25,-4.25,0.0,-184.125,123.875,-0.025565388397246758
2004-09-07,305.75,305.75,305.75,305.75,1,9,False,-2.25,0.125,0.0,-184.125,121.625,-0.01816347124117057
2004-09-08,306.75,306.75,306.75,309.25,1,9,False,3.5,0.0,0.0,-184.125,125.125,0.02877697841726623
2004-09-09,311.5,311.5,311.5,311.5,1,9,False,2.25,7.5,0.0,-184.125,127.375,0.01798201798201804
2004-09-10,323.0,323.0,323.0,323.0,1,9,False,11.5,3.875,0.0,-184.125,138.875,0.09028459273797851
2004-09-13,328.5,328.5,328.5,328.5,1,9,False,5.5,5.125,0.0,-184.125,144.375,0.03960396039603964
2004-09-14,327.25,327.25,327.25,327.25,259,9,False,-1.25,7.75,0.0,-184.125,143.125,-0.008658008658008698
2004-09-15,330.5,332.5,330.0,337.25,285,9,False,10.0,-0.125,0.0,-184.125,153.125,0.06986899563318771
2004-09-16,337.25,339.25,336.5,338.25,215,9,False,1.0,2.5,0.0,-184.125,154.125,0.0065306122448980375
2004-09-17,337.75,339.0,337.0,333.25,227,9,False,-5.0,-1.75,0.0,-184.125,149.125,-0.032441200324412
2004-09-20,333.25,333.25,331.5,328.75,127,9,False,-4.5,0.5,0.0,-184.125,144.625,-0.030176026823134916
2004-09-21,328.75,329.25,328.25,334.75,171,9,False,6.0,-6.75,0.0,-184.125,150.625,0.04148660328435616
2004-09-22,335.5,336.5,335.0,325.75,121,9,False,-9.0,2.75,0.0,-184.125,141.625,-0.05975103734439835
2004-09-23,325.75,326.75,325.75,325.25,480,9,False,-0.5,-6.25,0.0,-184.125,141.125,-0.003530450132391838
2004-09-24,325.75,327.75,325.75,321.75,134,9,False,-3.5,-0.875,0.0,-184.125,137.625,-0.024800708591674048
2004-09-27,321.75,323.25,321.5,320.5,238,9,False,-1.25,-4.125,0.0,-184.125,136.375,-0.009082652134423275
2004-09-28,320.0,320.75,315.5,315.75,131,9,False,-4.75,1.375,0.0,-184.125,131.625,-0.03483043079743353
2004-09-29,316.5,318.5,316.0,319.75,161,9,False,4.0,-8.875,0.0,-184.125,135.625,0.03038936372269707
2004-09-30,319.25,321.0,319.0,306.75,352,9,False,-13.0,0.5,0.0,-184.125,122.625,-0.09585253456221199
2004-10-01,307.5,308.5,306.75,303.75,278,10,False,-3.0,-7.125,0.0,-184.125,119.625,-0.024464831804281384
2004-10-04,303.5,305.5,302.25,302.5,203,10,False,-1.25,0.375,0.0,-184.125,118.375,-0.010449320794148398
2004-10-05,303.0,304.25,302.25,306.25,172,10,False,3.75,-2.75,0.0,-184.125,122.125,0.03167898627243937
2004-10-06,306.0,306.25,305.0,302.0,192,10,False,-4.25,2.25,0.0,-184.125,117.875,-0.03480040941658136
2004-10-07,303.0,304.0,301.0,302.75,96,10,False,0.75,-1.875,0.0,-184.125,118.625,0.006362672322375307
2004-10-08,302.75,303.75,302.0,303.25,81,10,False,0.5,0.25,0.0,-184.125,119.125,0.004214963119072657
2004-10-11,301.0,303.5,301.0,303.0,204,10,False,-0.25,4.25,0.0,-184.125,118.875,-0.0020986358866736943
2004-10-12,302.5,303.5,301.0,311.0,550,10,False,8.0,0.375,0.0,-184.125,126.875,0.06729758149316512
2004-10-13,311.25,312.5,309.5,312.0,364,10,False,1.0,5.0,0.0,-184.125,127.875,0.007881773399014858
2004-10-14,312.0,313.5,311.0,314.0,151,10,False,2.0,3.125,0.0,-184.125,129.875,0.01564027370478982
2004-10-15,314.0,315.0,313.5,319.25,194,10,False,5.25,-1.25,0.0,-184.125,135.125,0.0404234841193456
2004-10-18,318.75,319.5,317.0,314.75,261,10,False,-4.5,4.875,0.0,-184.125,130.625,-0.033302497687326515
2004-10-19,314.25,315.0,312.75,319.25,114,10,False,4.5,-5.125,0.0,-184.125,135.125,0.034449760765550286
2004-10-20,319.25,320.5,319.0,313.5,166,10,False,-5.75,1.375,0.0,-184.125,129.375,-0.04255319148936165
2004-10-21,312.75,314.0,312.25,311.75,75,10,False,-1.75,-4.5,0.0,-184.125,127.625,-0.01352657004830915
2004-10-22,311.75,312.0,310.25,308.5,61,10,False,-3.25,2.875,0.0,-184.125,124.375,-0.025465230166503483
2004-10-25,309.25,309.75,308.75,316.0,150,10,False,7.5,-1.875,0.0,-184.125,131.875,0.06030150753768848
2004-10-26,315.25,317.0,315.25,315.5,211,10,False,-0.5,5.625,0.0,-184.125,131.375,-0.0037914691943128354
2004-10-27,316.0,316.5,315.0,319.25,574,10,False,3.75,1.25,0.0,-184.125,135.125,0.028544243577545148
2004-10-28,320.5,321.75,318.0,322.25,109,10,False,3.0,-1.0,0.0,-184.125,138.125,0.022201665124884418
2004-10-29,321.75,322.25,321.5,316.5,96,10,False,-5.75,-3.625,0.0,-184.125,132.375,-0.04162895927601806
2004-11-01,316.5,316.5,314.5,306.25,90,11,False,-10.25,-4.875,0.0,-184.125,122.125,-0.07743153918791312
2004-11-02,307.5,307.5,305.5,302.25,273,11,False,-4.0,-6.125,0.0,-184.125,118.125,-0.032753326509723624
2004-11-03,302.25,303.75,301.75,300.25,306,11,False,-2.0,-0.625,0.0,-184.125,116.125,-0.016931216931216908
2004-11-04,301.5,302.0,300.5,303.0,89,11,False,2.75,0.75,0.0,-184.125,118.875,0.023681377825618855
2004-11-05,303.0,304.0,301.75,306.5,126,11,False,3.5,2.5,0.0,-184.125,122.375,0.029442691903259766
2004-11-08,306.5,307.5,304.75,308.75,256,11,False,2.25,-0.375,0.0,-184.125,124.625,0.018386108273748647
2004-11-09,308.75,310.0,308.75,304.5,192,11,False,-4.25,0.625,0.0,-184.125,120.375,-0.034102306920762326
2004-11-10,304.75,305.75,304.75,303.5,168,11,False,-1.0,-2.5,0.0,-184.125,119.375,-0.00830737279335414
2004-11-11,303.25,305.0,303.25,302.75,256,11,False,-0.75,-0.5,0.0,-184.125,118.625,-0.006282722513089034
2004-11-12,303.0,303.0,300.0,302.75,174,11,False,0.0,1.375,0.0,-184.125,118.625,0.0
2004-11-15,303.0,304.25,303.0,306.25,353,11,False,3.5,2.25,0.0,-184.125,122.125,0.02950474183350904
2004-11-16,306.5,308.25,306.5,310.75,578,11,False,4.5,5.625,0.0,-184.125,126.625,0.0368474923234392
2004-11-17,310.75,314.0,310.75,318.5,324,11,False,7.75,1.125,0.0,-184.125,134.375,0.06120434353405724
2004-11-18,318.25,319.0,317.0,316.25,172,11,False,-2.25,0.625,0.0,-184.125,132.125,-0.016744186046511622
2004-11-19,315.5,315.5,314.5,309.75,262,11,False,-6.5,-5.0,0.0,-184.125,125.625,-0.04919583727530752
2004-11-22,310.5,310.75,309.75,302.0,263,11,False,-7.75,-4.0,0.0,-184.125,117.875,-0.06169154228855722
2004-11-23,302.5,303.5,302.0,300.5,162,11,False,-1.5,-4.5,0.0,-184.125,116.375,-0.012725344644750836
2004-11-24,302.25,302.25,300.5,299.25,97,11,False,-1.25,-4.75,0.0,-184.125,115.125,-0.01074113856068748
2004-11-26,300.0,301.75,299.75,291.25,300,11,False,-8.0,-2.75,0.0,-184.125,107.125,-0.06948968512486431
2004-11-29,292.5,292.75,290.75,287.0,75,11,False,-4.25,-2.625,0.0,-184.125,102.875,-0.03967327887981331
2004-11-30,288.0,289.75,287.75,289.75,23,11,False,2.75,-4.0,0.0,-184.125,105.625,0.026731470230862753
2004-12-01,289.5,290.0,289.5,286.0,20,12,True,-3.75,0.125,-3.875,-180.25,105.75,0.0011834319526626835
2004-12-02,287.0,288.0,286.5,283.5,7,12,False,-2.5,1.875,0.0,-180.25,103.25,-0.023640661938534313
2004-12-03,291.0,291.0,291.0,291.0,7,12,False,7.5,-0.25,0.0,-180.25,110.75,0.07263922518159815
2004-12-06,293.0,293.0,293.0,293.0,7,12,False,2.0,0.75,0.0,-180.25,112.75,0.018058690744920947
2004-12-07,287.0,287.0,287.0,287.0,7,12,False,-6.0,1.125,0.0,-180.25,106.75,-0.053215077605321515
2004-12-08,287.25,287.25,287.25,287.25,7,12,False,0.25,-1.625,0.0,-180.25,107.0,0.0023419203747072626
2004-12-09,290.0,290.0,290.0,290.0,7,12,False,2.75,-2.875,0.0,-180.25,109.75,0.025700934579439227
2004-12-10,284.0,284.0,284.0,284.0,7,12,False,-6.0,2.75,0.0,-180.25,103.75,-0.0546697038724373
2004-12-13,286.75,286.75,286.75,286.75,7,12,False,2.75,-3.875,0.0,-180.25,106.5,0.026506024096385472
2004-12-14,285.0,285.0,285.0,285.0,441,12,False,-1.75,10.125,0.0,-180.25,104.75,-0.016431924882629123
2004-12-15,301.25,302.75,301.0,302.5,199,12,False,17.5,-3.375,0.0,-180.25,122.25,0.16706443914081137
2004-12-16,304.0,304.75,302.75,297.5,189,12,False,-5.0,12.125,0.0,-180.25,117.25,-0.04089979550102252
2004-12-17,297.75,298.25,297.0,304.25,869,12,False,6.75,-1.625,0.0,-180.25,124.0,0.05756929637526653
2004-12-20,305.5,308.25,305.5,306.0,310,12,False,1.75,3.125,0.0,-180.25,125.75,0.014112903225806495
2004-12-21,305.25,305.75,304.25,305.5,122,12,False,-0.5,1.625,0.0,-180.25,125.25,-0.003976143141153132
2004-12-22,305.75,306.5,304.75,307.0,144,12,False,1.5,1.0,0.0,-180.25,126.75,0.011976047904191711
2004-12-23,308.0,308.25,307.0,309.5,286,12,False,2.5,-1.5,0.0,-180.25,129.25,0.019723865877712132
2004-12-27,310.0,311.0,309.75,305.0,216,12,False,-4.5,1.25,0.0,-180.25,124.75,-0.03481624758220503
2004-12-28,305.0,305.25,298.0,305.0,77,12,False,0.0,-3.0,0.0,-180.25,124.75,0.0
2004-12-29,304.25,305.75,304.0,303.5,57,12,False,-1.5,2.0,0.0,-180.25,123.25,-0.012024048096192397
2004-12-30,303.75,303.75,302.5,307.5,57,12,False,4.0,-0.75,0.0,-180.25,127.25,0.032454361054766734
2004-12-31,307.5,307.5,307.5,307.5,294,12,False,0.0,-0.625,0.0,-180.25,127.25,0.0
2005-01-03,307.5,307.5,305.5,302.25,144,1,False,-5.25,-3.125,0.0,-180.25,122.0,-0.04125736738703345
2005-01-04,301.75,302.0,300.5,296.0,481,1,False,-6.25,-0.75,0.0,-180.25,115.75,-0.05122950819672134
2005-01-05,295.75,298.0,295.25,299.75,181,1,False,3.75,1.125,0.0,-180.25,119.5,0.03239740820734349
2005-01-06,299.25,300.75,299.25,308.25,961,1,False,8.5,2.625,0.0,-180.25,128.0,0.07112970711297062
2005-01-07,309.25,310.75,309.0,309.75,158,1,False,1.5,3.25,0.0,-180.25,129.5,0.01171875
2005-01-10,309.25,309.5,307.5,307.75,397,1,False,-2.0,0.125,0.0,-180.25,127.5,-0.015444015444015413
2005-01-11,306.5,308.25,306.5,306.5,339,1,False,-1.25,-0.625,0.0,-180.25,126.25,-0.009803921568627416
2005-01-12,306.25,306.5,304.75,307.25,389,1,False,0.75,-0.5,0.0,-180.25,127.0,0.005940594059405946
2005-01-13,307.5,307.5,305.0,307.5,278,1,False,0.25,-4.625,0.0,-180.25,127.25,0.0019685039370078705
2005-01-14,307.25,307.5,306.25,297.5,480,1,False,-10.0,-0.375,0.0,-180.25,117.25,-0.07858546168958747
2005-01-18,297.75,298.0,295.5,296.5,187,1,False,-1.0,-3.75,0.0,-180.25,116.25,-0.008528784648187626
2005-01-19,297.0,298.5,296.25,299.0,149,1,False,2.5,-2.625,0.0,-180.25,118.75,0.021505376344086002
2005-01-20,298.25,299.5,298.0,294.75,247,1,False,-4.25,1.75,0.0,-180.25,114.5,-0.03578947368421048
2005-01-21,295.0,296.25,294.75,295.75,253,1,False,1.0,-2.375,0.0,-180.25,115.5,0.008733624454148492
2005-01-24,296.5,297.75,296.5,295.25,51,1,False,-0.5,1.375,0.0,-180.25,115.0,-0.0043290043290042934
2005-01-25,295.25,296.0,294.5,297.0,81,1,False,1.75,-1.125,0.0,-180.25,116.75,0.01521739130434785
2005-01-26,297.5,298.0,297.5,295.25,614,1,False,-1.75,-2.0,0.0,-180.25,115.0,-0.01498929336188437
2005-01-27,295.0,295.5,293.5,289.5,230,1,False,-5.75,-0.625,0.0,-180.25,109.25,-0.050000000000000044
2005-01-28,289.75,291.0,289.5,290.0,122,1,False,0.5,-2.375,0.0,-180.25,109.75,0.004576659038901587
2005-01-31,289.75,289.75,288.25,291.0,203,1,False,1.0,0.875,0.0,-180.25,110.75,0.009111617312072884
2005-02-01,291.25,292.5,291.25,292.25,286,2,False,1.25,-1.5,0.0,-180.25,112.0,0.011286681715575675
2005-02-02,292.75,293.0,291.75,288.25,89,2,False,-4.0,1.375,0.0,-180.25,108.0,-0.0357142857142857
2005-02-03,288.25,288.75,288.0,289.75,337,2,False,1.5,-3.0,0.0,-180.25,109.5,0.01388888888888884
2005-02-04,290.0,290.5,290.0,287.75,179,2,False,-2.0,3.125,0.0,-180.25,107.5,-0.0182648401826484
2005-02-07,288.5,289.75,288.25,292.5,577,2,False,4.75,-1.375,0.0,-180.25,112.25,0.04418604651162794
2005-02-08,294.0,294.5,293.5,291.75,367,2,False,-0.75,1.5,0.0,-180.25,111.5,-0.006681514476614692
2005-02-09,292.0,292.0,291.25,290.0,248,2,False,-1.75,2.75,0.0,-180.25,109.75,-0.015695067264574036
2005-02-10,290.0,291.0,289.5,296.25,412,2,False,6.25,-1.75,0.0,-180.25,116.0,0.056947608200455635
2005-02-11,295.5,296.75,295.25,294.5,708,2,False,-1.75,6.75,0.0,-180.25,114.25,-0.015086206896551713
2005-02-14,295.0,297.0,295.0,301.75,330,2,False,7.25,-2.125,0.0,-180.25,121.5,0.06345733041575485
2005-02-15,302.0,302.75,300.75,299.25,250,2,False,-2.5,0.25,0.0,-180.25,119.0,-0.020576131687242816
2005-02-16,298.75,298.75,297.5,292.5,225,2,False,-6.75,0.25,0.0,-180.25,112.25,-0.05672268907563027
2005-02-17,292.5,294.5,292.0,295.5,285,2,False,3.0,-3.125,0.0,-180.25,115.25,0.026726057906458767
2005-02-18,295.0,296.25,295.0,296.0,793,2,False,0.5,9.75,0.0,-180.25,115.75,0.00433839479392617
2005-02-22,297.0,300.75,297.0,312.5,275,2,False,16.5,2.0,0.0,-180.25,132.25,0.14254859611231097
2005-02-23,310.5,311.25,309.25,316.0,121,2,False,3.5,6.625,0.0,-180.25,135.75,0.026465028355387554
2005-02-24,316.0,317.5,315.0,312.75,70,2,False,-3.25,7.0,0.0,-180.25,132.5,-0.023941068139963217
2005-02-25,310.75,314.5,310.75,323.25,86,2,False,10.5,5.375,0.0,-180.25,143.0,0.0792452830188679
2005-02-28,323.75,329.0,323.75,337.25,39,2,False,14.0,1.625,0.0,-180.25,157.0,0.09790209790209792
2005-03-01,333.0,333.0,331.0,330.0,22,3,True,-7.25,8.0,-15.25,-165.0,165.0,0.05095541401273884
2005-03-02,331.5,332.0,331.5,332.0,13,3,False,2.0,-4.625,0.0,-165.0,167.0,0.0121212121212122
2005-03-03,331.0,331.0,329.0,330.0,11,3,False,-2.0,0.5,0.0,-165.0,165.0,-0.0119760479041916
2005-03-04,329.75,329.75,325.75,329.0,8,3,False,-1.0,-3.875,0.0,-165.0,164.0,-0.0060606060606061
2005-03-07,330.0,330.0,330.0,323.25,8,3,False,-5.75,2.375,0.0,-165.0,158.25,-0.03506097560975607
2005-03-08,329.0,329.0,329.0,329.0,8,3,False,5.75,-0.625,0.0,-165.0,164.0,0.03633491311216419
2005-03-09,333.5,333.5,333.5,333.5,44,3,False,4.5,6.125,0.0,-165.0,168.5,0.027439024390243816
2005-03-10,332.0,332.0,330.25,340.0,44,3,False,6.5,8.0,0.0,-165.0,175.0,0.03857566765578646
2005-03-11,351.5,351.5,351.5,351.5,44,3,False,11.5,1.5,0.0,-165.0,186.5,0.06571428571428561
2005-03-14,348.0,348.0,348.0,348.0,900,3,False,-3.5,15.75,0.0,-165.0,183.0,-0.018766756032171594
2005-03-15,354.25,358.75,354.0,368.0,797,3,False,20.0,-5.25,0.0,-165.0,203.0,0.1092896174863387
2005-03-16,366.0,370.0,363.5,361.0,768,3,False,-7.0,12.75,0.0,-165.0,196.0,-0.03448275862068961
2005-03-17,359.5,361.0,357.5,366.5,768,3,False,5.5,-8.5,0.0,-165.0,201.5,0.028061224489795977
2005-03-18,365.25,366.5,362.5,356.5,771,3,False,-10.0,-4.25,0.0,-165.0,191.5,-0.04962779156327546
2005-03-21,355.25,356.5,352.5,342.5,441,3,False,-14.0,-4.0,0.0,-165.0,177.5,-0.07310704960835512
2005-03-22,343.0,345.0,342.75,344.5,1189,3,False,2.0,-10.875,0.0,-165.0,179.5,0.011267605633802802
